software mouseReMoCo;version 1.3.0;isWithLSL false;screenWidth 1902;screenHeight 973;centerX 951;centerY 486;autoStart 3600;cycleMaxNumber 6;cycleDuration 20;borderColor java.awt.Color[r=255,g=255,b=255];textColor java.awt.Color[r=255,g=255,b=255];backgroundColor java.awt.Color[r=0,g=0,b=0];cursorColorRecord java.awt.Color[r=255,g=0,b=0];cursorColorWait java.awt.Color[r=255,g=255,b=0];task circular;cornerX 545;cornerY 80;externalRadius 406;internalRadius 326;borderRadius 1;cursorRadius 16;indexOfDifficulty 48.86179212285402;taskRadius 365.5;taskTolerance 47
2025-12-01 20:50:10.412 +0100

timestamp,mouseX,mouseY,mouseInTarget
1764618698305,929,151,0
1764618698312,922,151,0
1764618698318,915,151,0
1764618698326,905,151,0
1764618698333,897,151,0
1764618698341,888,152,0
1764618698349,882,154,0
1764618698360,875,156,0
1764618698366,867,157,0
1764618698375,858,160,0
1764618698382,851,162,0
1764618698391,842,163,0
1764618698398,837,164,0
1764618698407,830,166,1
1764618698414,821,168,1
1764618698423,815,169,1
1764618698431,808,170,1
1764618698439,801,172,1
1764618698447,793,172,1
1764618698455,786,174,1
1764618698465,780,176,1
1764618698471,773,177,1
1764618698479,766,181,1
1764618698487,757,182,1
1764618698496,748,185,1
1764618698503,743,188,1
1764618698511,732,194,1
1764618698519,725,196,1
1764618698527,716,200,1
1764618698535,704,205,1
1764618698544,695,209,1
1764618698551,686,214,1
1764618698559,675,224,1
1764618698565,666,229,1
1764618698576,657,234,1
1764618698583,647,241,0
1764618698591,637,249,0
1764618698598,631,254,0
1764618698607,621,260,0
1764618698615,615,266,0
1764618698624,608,273,0
1764618698633,603,277,0
1764618698640,598,282,0
1764618698651,595,288,0
1764618698656,592,296,0
1764618698667,587,307,0
1764618698670,583,314,0
1764618698684,580,322,0
1764618698687,575,329,0
1764618698697,571,340,0
1764618698704,567,350,0
1764618698713,563,358,0
1764618698718,558,370,0
1764618698727,555,379,0
1764618698736,554,386,0
1764618698744,550,396,0
1764618698753,549,405,0
1764618698760,545,417,0
1764618698768,544,427,0
1764618698776,544,437,0
1764618698784,542,449,0
1764618698792,542,461,0
1764618698801,541,472,0
1764618698808,538,483,0
1764618698816,537,493,0
1764618698825,537,505,0
1764618698831,536,513,0
1764618698840,536,523,0
1764618698850,536,530,0
1764618698854,536,538,0
1764618698866,536,544,0
1764618698870,536,549,0
1764618698881,536,557,0
1764618698887,536,562,0
1764618698897,536,567,0
1764618698902,537,575,0
1764618698913,538,580,0
1764618698919,539,582,0
1764618698931,542,587,0
1764618698935,545,596,0
1764618698943,549,602,0
1764618698951,551,607,0
1764618698960,552,613,0
1764618698968,557,619,0
1764618698976,562,626,0
1764618698984,565,632,0
1764618698992,570,640,0
1764618699000,575,646,0
1764618699008,579,653,0
1764618699016,585,658,0
1764618699025,588,662,0
1764618699031,594,668,0
1764618699039,599,674,0
1764618699048,605,682,0
1764618699059,613,688,0
1764618699065,617,693,0
1764618699075,624,699,0
1764618699078,630,704,1
1764618699090,637,712,1
1764618699096,643,717,1
1764618699104,651,722,1
1764618699113,660,728,1
1764618699119,665,733,1
1764618699128,670,736,1
1764618699135,679,740,1
1764618699144,682,743,1
1764618699152,688,745,1
1764618699160,694,750,1
1764618699168,698,751,1
1764618699176,701,754,1
1764618699184,707,757,1
1764618699192,712,761,1
1764618699201,718,764,1
1764618699208,729,771,1
1764618699216,736,775,1
1764618699225,745,777,1
1764618699231,755,780,1
1764618699240,769,784,1
1764618699249,781,787,1
1764618699255,793,791,1
1764618699262,804,793,0
1764618699273,812,793,0
1764618699280,822,794,0
1764618699290,833,798,0
1764618699296,836,799,0
1764618699305,842,799,0
1764618699313,846,800,0
1764618699321,853,804,0
1764618699327,858,804,0
1764618699335,865,805,0
1764618699344,874,806,0
1764618699351,882,806,0
1764618699359,889,809,0
1764618699367,896,809,0
1764618699376,906,809,0
1764618699384,913,810,0
1764618699392,922,811,0
1764618699400,932,812,0
1764618699408,939,815,0
1764618699416,946,815,0
1764618699424,954,816,0
1764618699432,961,817,0
1764618699441,967,818,0
1764618699449,972,818,0
1764618699458,979,821,0
1764618699463,983,821,0
1764618699473,988,821,0
1764618699480,995,822,0
1764618699490,1000,822,0
1764618699494,1005,822,0
1764618699505,1010,822,0
1764618699513,1017,823,1
1764618699520,1026,823,1
1764618699528,1034,823,1
1764618699534,1039,823,1
1764618699543,1048,823,1
1764618699551,1058,823,1
1764618699560,1068,823,1
1764618699568,1077,824,1
1764618699576,1083,824,1
1764618699584,1093,824,1
1764618699592,1098,824,1
1764618699601,1105,824,1
1764618699607,1112,824,1
1764618699616,1120,824,1
1764618699625,1127,824,1
1764618699632,1132,824,1
1764618699640,1138,824,1
1764618699651,1143,822,1
1764618699655,1151,820,0
1764618699667,1161,816,0
1764618699670,1167,815,0
1764618699682,1173,810,0
1764618699687,1180,807,0
1764618699696,1186,803,0
1764618699702,1192,799,0
1764618699713,1196,796,0
1764618699718,1205,791,0
1764618699727,1209,790,0
1764618699737,1215,785,0
1764618699744,1218,780,0
1764618699751,1223,777,0
1764618699760,1227,771,0
1764618699767,1232,764,0
1764618699776,1239,754,0
1764618699785,1242,750,0
1764618699793,1247,743,0
1764618699800,1251,737,0
1764618699807,1254,729,1
1764618699814,1259,723,1
1764618699822,1264,714,1
1764618699831,1266,710,1
1764618699842,1268,706,1
1764618699846,1270,703,1
1764618699854,1273,699,1
1764618699866,1275,696,1
1764618699873,1277,691,1
1764618699882,1279,687,1
1764618699886,1281,682,1
1764618699896,1282,676,1
1764618699902,1284,672,1
1764618699912,1286,663,1
1764618699918,1287,658,1
1764618699930,1290,652,1
1764618699934,1290,644,1
1764618699943,1291,637,1
1764618699952,1292,630,1
1764618699960,1292,623,1
1764618699968,1293,613,1
1764618699976,1296,604,1
1764618699984,1296,594,1
1764618699992,1296,584,1
1764618700000,1296,572,1
1764618700008,1297,562,1
1764618700016,1297,555,1
1764618700023,1297,544,1
1764618700032,1297,534,1
1764618700040,1297,524,1
1764618700048,1297,512,1
1764618700055,1297,503,1
1764618700066,1297,492,1
1764618700071,1297,482,1
1764618700082,1297,475,1
1764618700087,1297,467,1
1764618700096,1297,458,1
1764618700104,1297,451,1
1764618700113,1297,445,1
1764618700119,1297,438,1
1764618700128,1297,429,1
1764618700135,1297,424,1
1764618700144,1297,417,1
1764618700152,1297,412,1
1764618700159,1297,406,1
1764618700168,1297,399,1
1764618700176,1297,390,1
1764618700184,1297,385,1
1764618700192,1297,378,1
1764618700200,1297,373,1
1764618700208,1297,368,1
1764618700220,1297,363,1
1764618700222,1296,357,1
1764618700231,1295,352,1
1764618700240,1294,346,1
1764618700249,1290,339,1
1764618700257,1288,333,1
1764618700264,1288,331,1
1764618700271,1284,324,1
1764618700280,1282,317,1
1764618700288,1277,309,1
1764618700295,1273,303,1
1764618700303,1271,299,1
1764618700313,1268,292,1
1764618700322,1261,283,1
1764618700328,1259,276,1
1764618700336,1254,270,1
1764618700344,1249,261,1
1764618700351,1245,256,1
1764618700360,1240,249,1
1764618700368,1237,243,1
1764618700377,1234,238,1
1764618700384,1231,236,1
1764618700392,1226,230,1
1764618700401,1221,225,1
1764618700408,1215,220,1
1764618700418,1208,215,1
1764618700423,1200,209,1
1764618700432,1194,203,1
1764618700440,1188,197,1
1764618700452,1182,194,1
1764618700455,1175,189,1
1764618700465,1167,184,1
1764618700472,1162,182,1
1764618700480,1158,180,1
1764618700488,1152,176,1
1764618700496,1144,173,1
1764618700504,1139,170,1
1764618700512,1135,168,1
1764618700519,1124,166,1
1764618700528,1120,165,1
1764618700538,1113,162,1
1764618700542,1107,160,1
1764618700551,1104,160,1
1764618700560,1098,157,1
1764618700569,1093,155,1
1764618700576,1087,151,1
1764618700584,1081,150,1
1764618700592,1074,148,1
1764618700601,1067,144,1
1764618700608,1056,141,1
1764618700618,1052,139,1
1764618700623,1045,138,1
1764618700631,1043,137,1
1764618700640,1039,137,1
1764618700651,1034,137,1
1764618700656,1028,136,1
1764618700666,1023,136,1
1764618700672,1018,136,1
1764618700680,1014,136,1
1764618700689,1008,136,1
1764618700697,1003,136,1
1764618700705,996,134,1
1764618700712,992,134,1
1764618700720,987,134,1
1764618700728,982,134,1
1764618700736,975,134,1
1764618700745,971,134,1
1764618700752,966,134,1
1764618700760,961,134,1
1764618700768,954,134,1
1764618700776,949,134,1
1764618700784,941,134,1
1764618700792,936,134,1
1764618700800,929,134,1
1764618700807,922,134,1
1764618700815,915,134,1
1764618700824,905,135,1
1764618700836,896,136,1
1764618700838,883,139,1
1764618700849,874,139,1
1764618700855,869,140,1
1764618700871,853,145,1
1764618700883,846,146,1
1764618700887,836,149,1
1764618700898,828,151,1
1764618700903,818,154,1
1764618700916,811,158,1
1764618700919,804,159,1
1764618700928,795,161,1
1764618700936,791,163,1
1764618700944,784,165,1
1764618700953,778,167,1
1764618700960,772,169,1
1764618700968,767,171,1
1764618700977,761,175,1
1764618700984,754,177,1
1764618700992,751,179,1
1764618701000,748,181,1
1764618701008,743,185,1
1764618701016,738,187,1
1764618701023,731,192,1
1764618701031,728,194,1
1764618701040,723,199,1
1764618701049,715,205,1
1764618701056,708,209,1
1764618701065,701,215,1
1764618701072,695,221,1
1764618701082,689,227,1
1764618701085,684,235,1
1764618701098,681,239,1
1764618701102,676,245,1
1764618701113,673,251,1
1764618701120,672,255,1
1764618701129,667,261,1
1764618701134,666,264,1
1764618701145,664,267,1
1764618701150,659,275,1
1764618701159,656,279,1
1764618701168,653,287,1
1764618701177,650,292,1
1764618701185,647,301,1
1764618701193,644,309,1
1764618701200,641,317,1
1764618701209,636,328,1
1764618701216,633,335,1
1764618701224,630,344,1
1764618701234,627,353,1
1764618701238,623,363,1
1764618701252,620,374,1
1764618701253,617,381,1
1764618701264,611,392,1
1764618701273,609,401,1
1764618701282,605,409,1
1764618701286,603,417,1
1764618701296,602,424,1
1764618701304,598,431,1
1764618701316,597,435,1
1764618701320,592,442,1
1764618701328,592,448,1
1764618701335,591,453,1
1764618701346,590,463,1
1764618701351,588,465,1
1764618701360,588,469,1
1764618701368,588,472,1
1764618701376,587,476,1
1764618701385,586,480,1
1764618701392,585,483,1
1764618701400,585,487,1
1764618701408,585,490,1
1764618701416,585,493,1
1764618701424,585,496,1
1764618701434,585,501,1
1764618701438,585,504,1
1764618701450,585,507,1
1764618701456,585,511,1
1764618701466,585,515,1
1764618701472,585,520,1
1764618701484,585,525,1
1764618701486,585,530,1
1764618701499,585,535,1
1764618701504,585,540,1
1764618701515,585,542,1
1764618701519,585,549,1
1764618701527,589,555,1
1764618701536,591,564,1
1764618701543,595,572,1
1764618701551,597,579,1
1764618701560,602,588,1
1764618701568,605,597,1
1764618701577,609,603,1
1764618701584,612,610,1
1764618701592,615,617,1
1764618701600,618,626,1
1764618701608,620,630,1
1764618701616,624,639,1
1764618701624,627,645,1
1764618701635,631,651,1
1764618701638,635,658,1
1764618701650,640,666,1
1764618701656,643,670,1
1764618701667,648,674,1
1764618701670,651,680,1
1764618701684,656,688,1
1764618701687,660,692,1
1764618701697,663,698,1
1764618701704,666,702,1
1764618701713,668,707,1
1764618701718,673,713,1
1764618701730,676,715,1
1764618701735,678,718,1
1764618701746,681,725,1
1764618701751,683,728,1
1764618701761,688,733,1
1764618701768,688,735,1
1764618701778,693,740,1
1764618701782,697,745,1
1764618701794,699,747,1
1764618701800,702,751,1
1764618701810,706,755,1
1764618701815,707,757,1
1764618701824,710,760,1
1764618701831,713,763,1
1764618701841,718,767,1
1764618701850,720,770,1
1764618701856,726,775,1
1764618701866,731,778,1
1764618701872,735,780,1
1764618701883,742,784,1
1764618701886,747,787,1
1764618701897,751,789,1
1764618701903,757,793,1
1764618701912,762,795,1
1764618701919,770,800,1
1764618701928,774,800,1
1764618701937,780,803,1
1764618701943,787,805,1
1764618701950,794,807,1
1764618701959,800,809,1
1764618701968,806,810,1
1764618701978,814,813,1
1764618701983,821,815,1
1764618701993,832,816,1
1764618701999,840,818,1
1764618702011,850,818,1
1764618702014,861,819,1
1764618702025,871,822,1
1764618702032,881,823,1
1764618702044,891,824,1
1764618702046,901,824,0
1764618702056,910,824,0
1764618702067,920,824,0
1764618702071,927,824,0
1764618702082,935,825,0
1764618702086,944,825,0
1764618702097,952,828,1
1764618702102,964,829,1
1764618702113,971,829,1
1764618702120,983,829,1
1764618702128,994,829,1
1764618702134,1006,829,1
1764618702143,1018,829,1
1764618702153,1028,829,1
1764618702160,1038,829,1
1764618702168,1049,829,1
1764618702175,1058,829,1
1764618702184,1066,829,1
1764618702192,1078,829,1
1764618702199,1085,829,1
1764618702209,1093,829,1
1764618702215,1100,829,1
1764618702226,1107,829,1
1764618702230,1115,828,1
1764618702242,1126,825,1
1764618702246,1138,821,1
1764618702258,1145,819,1
1764618702265,1154,815,1
1764618702273,1166,812,0
1764618702281,1176,808,0
1764618702292,1185,806,0
1764618702294,1194,802,0
1764618702304,1203,799,0
1764618702313,1212,796,0
1764618702320,1217,793,0
1764618702328,1223,789,0
1764618702336,1233,782,0
1764618702343,1237,780,0
1764618702351,1244,775,0
1764618702360,1250,770,0
1764618702369,1256,765,0
1764618702376,1261,761,0
1764618702384,1267,753,0
1764618702391,1274,745,0
1764618702400,1277,740,0
1764618702408,1283,732,0
1764618702416,1287,723,0
1764618702424,1295,714,0
1764618702433,1299,708,0
1764618702439,1304,699,0
1764618702446,1311,687,0
1764618702455,1313,678,0
1764618702466,1314,674,0
1764618702473,1316,671,0
1764618702478,1321,660,0
1764618702486,1321,654,0
1764618702497,1321,644,0
1764618702507,1322,635,0
1764618702510,1323,625,0
1764618702522,1326,613,0
1764618702528,1327,604,0
1764618702538,1329,594,0
1764618702543,1330,584,0
1764618702559,1332,563,1
1764618702568,1332,552,1
1764618702576,1332,540,1
1764618702584,1332,528,1
1764618702592,1332,515,1
1764618702600,1332,510,1
1764618702608,1332,497,1
1764618702616,1332,485,1
1764618702624,1331,475,1
1764618702632,1331,465,1
1764618702640,1331,453,1
1764618702647,1329,438,1
1764618702656,1329,431,1
1764618702668,1327,419,1
1764618702670,1324,407,1
1764618702681,1323,397,1
1764618702688,1319,387,1
1764618702697,1318,378,1
1764618702702,1316,366,1
1764618702714,1313,359,1
1764618702718,1310,353,1
1764618702728,1307,347,1
1764618702736,1306,342,1
1764618702743,1302,331,1
1764618702753,1301,328,1
1764618702760,1300,322,1
1764618702768,1296,313,1
1764618702776,1292,303,1
1764618702784,1288,295,1
1764618702793,1284,286,1
1764618702801,1280,280,1
1764618702807,1273,270,1
1764618702816,1267,262,1
1764618702824,1256,251,1
1764618702834,1248,242,1
1764618702840,1241,235,1
1764618702849,1234,228,1
1764618702854,1228,222,1
1764618702868,1221,215,1
1764618702870,1215,209,1
1764618702881,1209,203,1
1764618702886,1205,199,1
1764618702899,1200,193,1
1764618702902,1194,188,1
1764618702911,1188,182,1
1764618702919,1180,175,1
1764618702928,1176,172,1
1764618702935,1167,167,1
1764618702944,1159,162,1
1764618702953,1150,157,1
1764618702960,1144,153,1
1764618702969,1138,148,1
1764618702977,1129,143,1
1764618702984,1120,141,1
1764618702992,1117,138,1
1764618703003,1110,135,1
1764618703006,1103,130,1
1764618703016,1095,128,1
1764618703024,1088,126,1
1764618703033,1079,120,1
1764618703040,1072,118,1
1764618703048,1063,114,1
1764618703056,1057,112,1
1764618703069,1052,112,1
1764618703071,1045,109,1
1764618703079,1038,107,1
1764618703088,1029,107,1
1764618703097,1022,106,1
1764618703102,1012,106,1
1764618703112,1004,106,1
1764618703119,994,106,1
1764618703128,989,106,1
1764618703136,980,106,1
1764618703145,969,106,1
1764618703151,955,106,1
1764618703159,949,106,1
1764618703168,937,106,1
1764618703176,924,106,1
1764618703184,912,106,1
1764618703192,900,106,1
1764618703199,886,106,1
1764618703208,872,106,1
1764618703218,859,106,0
1764618703224,845,108,0
1764618703234,832,109,0
1764618703239,820,110,0
1764618703249,807,112,0
1764618703255,793,114,0
1764618703267,780,118,0
1764618703270,766,124,0
1764618703281,754,128,0
1764618703288,743,131,0
1764618703298,737,134,0
1764618703304,727,134,0
1764618703315,720,136,0
1764618703318,716,137,0
1764618703328,712,141,0
1764618703334,710,142,0
1764618703344,705,146,0
1764618703352,703,148,0
1764618703360,698,151,0
1764618703368,693,155,0
1764618703376,691,157,0
1764618703385,687,161,0
1764618703392,681,166,0
1764618703400,676,172,0
1764618703408,670,178,0
1764618703416,666,182,0
1764618703424,663,186,0
1764618703435,659,192,0
1764618703438,654,202,0
1764618703449,653,208,0
1764618703455,648,215,0
1764618703471,646,226,0
1764618703481,643,235,0
1764618703488,641,242,0
1764618703500,638,253,0
1764618703503,636,258,1
1764618703511,635,267,1
1764618703520,632,276,1
1764618703530,629,286,1
1764618703534,626,293,1
1764618703544,623,302,1
1764618703552,621,314,1
1764618703559,619,320,1
1764618703567,616,330,1
1764618703577,613,339,1
1764618703584,610,349,1
1764618703592,608,358,1
1764618703600,607,367,1
1764618703608,603,379,1
1764618703615,603,382,1
1764618703624,600,389,1
1764618703634,595,400,1
1764618703640,594,405,1
1764618703650,590,414,1
1764618703654,589,424,1
1764618703667,588,431,1
1764618703670,588,436,1
1764618703682,584,442,1
1764618703686,584,447,1
1764618703696,584,452,1
1764618703702,584,456,1
1764618703712,584,461,1
1764618703720,584,465,1
1764618703727,584,470,1
1764618703735,584,477,1
1764618703743,584,482,1
1764618703751,584,487,1
1764618703760,584,492,1
1764618703766,584,497,1
1764618703775,584,504,1
1764618703782,586,510,1
1764618703791,586,513,1
1764618703800,587,519,1
1764618703809,588,524,1
1764618703814,590,531,1
1764618703826,592,537,1
1764618703831,592,547,1
1764618703842,593,550,1
1764618703848,597,559,1
1764618703855,598,564,1
1764618703868,602,572,1
1764618703870,604,577,1
1764618703882,607,585,1
1764618703888,610,589,1
1764618703896,611,594,1
1764618703904,614,600,1
1764618703912,615,603,1
1764618703917,618,608,1
1764618703928,622,614,1
1764618703937,626,623,1
1764618703944,628,627,1
1764618703952,631,633,1
1764618703960,635,640,1
1764618703969,638,643,1
1764618703976,641,646,1
1764618703983,643,648,1
1764618703991,646,651,1
1764618704000,651,659,1
1764618704007,653,663,1
1764618704017,657,667,1
1764618704027,659,671,1
1764618704031,660,674,1
1764618704038,663,678,1
1764618704048,664,680,1
1764618704056,666,683,1
1764618704063,668,684,1
1764618704072,669,686,1
1764618704082,671,689,1
1764618704086,673,691,1
1764618704095,674,693,1
1764618704102,676,696,1
1764618704112,677,699,1
1764618704119,678,701,1
1764618704128,680,702,1
1764618704136,683,705,1
1764618704144,686,708,1
1764618704152,686,709,1
1764618704160,689,711,1
1764618704168,690,713,1
1764618704176,693,715,1
1764618704184,696,718,1
1764618704192,696,719,1
1764618704200,699,721,1
1764618704209,701,723,1
1764618704217,704,727,1
1764618704224,706,729,1
1764618704231,711,732,1
1764618704240,715,734,1
1764618704248,721,738,0
1764618704256,726,740,0
1764618704263,733,742,0
1764618704271,741,745,0
1764618704278,748,747,0
1764618704289,755,749,0
1764618704296,760,750,0
1764618704306,766,752,0
1764618704312,771,754,0
1764618704322,777,755,0
1764618704328,784,757,0
1764618704334,787,759,0
1764618704343,792,760,0
1764618704352,797,761,0
1764618704360,803,762,0
1764618704368,809,765,0
1764618704376,814,766,0
1764618704383,818,767,0
1764618704392,825,768,0
1764618704399,832,772,0
1764618704408,838,773,0
1764618704416,848,778,0
1764618704424,852,779,0
1764618704431,858,780,0
1764618704440,863,782,0
1764618704447,866,783,0
1764618704455,870,784,0
1764618704465,871,784,0
1764618704473,879,789,0
1764618704478,883,791,0
1764618704489,887,795,0
1764618704495,892,795,0
1764618704505,901,796,0
1764618704511,907,799,0
1764618704521,916,802,0
1764618704527,923,806,0
1764618704538,932,807,0
1764618704543,939,808,0
1764618704552,944,808,0
1764618704560,953,812,0
1764618704568,961,813,0
1764618704575,968,814,0
1764618704584,974,816,0
1764618704592,981,818,0
1764618704600,991,819,0
1764618704608,998,820,0
1764618704616,1009,823,0
1764618704624,1017,823,1
1764618704632,1025,823,1
1764618704640,1036,824,1
1764618704651,1046,824,1
1764618704655,1057,824,1
1764618704666,1067,824,1
1764618704671,1079,824,1
1764618704681,1089,824,1
1764618704686,1099,824,1
1764618704698,1107,824,1
1764618704703,1117,824,1
1764618704712,1126,824,1
1764618704721,1136,824,1
1764618704728,1145,821,1
1764618704735,1150,820,1
1764618704744,1162,816,0
1764618704752,1168,814,0
1764618704760,1179,808,0
1764618704768,1188,803,0
1764618704776,1192,801,0
1764618704784,1199,796,0
1764618704792,1205,790,0
1764618704800,1208,787,0
1764618704807,1212,781,0
1764618704816,1217,775,0
1764618704825,1221,771,0
1764618704832,1224,768,0
1764618704840,1226,764,0
1764618704850,1228,760,0
1764618704854,1231,755,1
1764618704868,1232,753,1
1764618704871,1233,747,1
1764618704883,1237,740,1
1764618704886,1237,736,1
1764618704896,1239,730,1
1764618704902,1239,727,1
1764618704911,1243,719,1
1764618704919,1244,715,1
1764618704928,1246,708,1
1764618704936,1248,701,1
1764618704943,1250,694,1
1764618704953,1252,687,1
1764618704960,1254,679,1
1764618704969,1256,669,1
1764618704976,1258,663,1
1764618704984,1262,655,1
1764618704992,1264,647,1
1764618705000,1267,640,1
1764618705008,1269,631,1
1764618705017,1270,623,1
1764618705024,1274,612,1
1764618705037,1277,600,1
1764618705038,1281,591,1
1764618705048,1282,580,1
1764618705054,1286,569,1
1764618705066,1289,559,1
1764618705071,1293,547,1
1764618705081,1295,536,1
1764618705086,1296,528,1
1764618705095,1299,516,1
1764618705104,1300,505,1
1764618705112,1302,494,1
1764618705120,1303,482,1
1764618705128,1306,472,1
1764618705134,1307,461,1
1764618705144,1307,450,1
1764618705152,1307,441,1
1764618705160,1307,433,1
1764618705168,1307,426,1
1764618705176,1307,414,1
1764618705185,1307,408,1
1764618705192,1307,401,1
1764618705200,1307,391,1
1764618705208,1307,384,1
1764618705217,1307,377,1
1764618705224,1307,369,1
1764618705234,1307,362,1
1764618705240,1307,355,1
1764618705251,1307,350,1
1764618705254,1307,343,1
1764618705265,1306,336,1
1764618705273,1303,327,1
1764618705287,1298,313,1
1764618705297,1297,309,1
1764618705304,1295,303,0
1764618705313,1294,298,0
1764618705318,1292,294,0
1764618705328,1288,288,0
1764618705336,1286,281,0
1764618705344,1282,273,0
1764618705352,1277,261,0
1764618705359,1273,255,0
1764618705368,1268,248,0
1764618705376,1260,237,0
1764618705384,1251,228,0
1764618705392,1244,220,0
1764618705401,1235,212,0
1764618705408,1227,206,0
1764618705416,1221,200,0
1764618705425,1214,194,0
1764618705433,1208,190,0
1764618705440,1202,185,0
1764618705452,1194,181,0
1764618705454,1188,176,0
1764618705468,1184,173,0
1764618705470,1181,171,0
1764618705483,1176,167,0
1764618705487,1164,163,1
1764618705500,1156,160,1
1764618705502,1147,157,1
1764618705515,1140,155,1
1764618705519,1132,153,1
1764618705530,1121,150,1
1764618705536,1113,148,1
1764618705545,1104,147,1
1764618705552,1097,143,1
1764618705559,1090,142,1
1764618705568,1082,138,1
1764618705575,1077,137,1
1764618705583,1068,134,1
1764618705592,1064,134,1
1764618705599,1056,132,1
1764618705608,1051,131,1
1764618705616,1044,129,1
1764618705624,1033,126,1
1764618705634,1025,125,1
1764618705640,1020,125,1
1764618705652,1013,124,1
1764618705654,1002,122,1
1764618705665,996,122,1
1764618705672,988,120,1
1764618705684,978,119,1
1764618705687,970,118,1
1764618705697,960,118,1
1764618705702,951,118,1
1764618705713,941,118,1
1764618705718,934,118,1
1764618705732,924,118,1
1764618705734,918,118,1
1764618705745,909,118,1
1764618705751,899,118,1
1764618705761,887,121,1
1764618705767,875,122,1
1764618705776,863,123,1
1764618705784,853,127,1
1764618705793,844,127,1
1764618705800,833,128,1
1764618705808,821,130,1
1764618705816,815,132,1
1764618705824,807,133,1
1764618705832,801,136,1
1764618705840,792,138,1
1764618705851,785,140,1
1764618705855,780,140,1
1764618705867,775,144,1
1764618705872,768,147,1
1764618705880,762,152,1
1764618705887,753,156,1
1764618705898,747,162,1
1764618705902,743,164,1
1764618705912,732,172,1
1764618705919,723,179,1
1764618705929,717,184,1
1764618705935,709,190,1
1764618705945,701,198,1
1764618705950,695,209,1
1764618705961,688,216,1
1764618705968,682,225,1
1764618705979,675,235,1
1764618705982,670,242,1
1764618705994,665,251,1
1764618705998,661,259,1
1764618706009,656,266,1
1764618706016,651,275,1
1764618706025,646,284,1
1764618706031,641,295,1
1764618706040,634,303,1
1764618706049,630,311,1
1764618706055,627,317,1
1764618706067,622,328,1
1764618706070,619,337,1
1764618706079,614,344,1
1764618706087,613,350,1
1764618706097,612,354,1
1764618706102,607,363,1
1764618706115,606,370,1
1764618706118,602,377,1
1764618706127,600,386,1
1764618706136,597,391,1
1764618706147,595,400,1
1764618706151,594,409,1
1764618706167,589,423,1
1764618706176,585,432,1
1764618706184,583,438,1
1764618706193,583,446,1
1764618706200,581,458,1
1764618706207,578,464,1
1764618706216,577,469,1
1764618706224,576,475,1
1764618706231,573,483,1
1764618706240,571,491,1
1764618706249,570,498,1
1764618706256,570,504,1
1764618706265,567,510,1
1764618706272,567,517,1
1764618706281,567,522,1
1764618706288,567,530,1
1764618706297,567,536,1
1764618706304,567,541,1
1764618706311,567,543,1
1764618706320,567,548,1
1764618706328,567,554,0
1764618706337,567,562,0
1764618706344,567,567,0
1764618706350,567,574,0
1764618706360,567,581,0
1764618706366,567,587,0
1764618706376,567,596,0
1764618706385,567,601,0
1764618706393,567,609,0
1764618706399,569,615,0
1764618706409,572,626,0
1764618706414,574,628,0
1764618706423,578,635,0
1764618706434,579,638,0
1764618706440,580,643,0
1764618706451,582,649,0
1764618706454,584,653,0
1764618706467,586,658,0
1764618706469,590,666,0
1764618706483,595,673,0
1764618706487,597,677,0
1764618706497,602,685,0
1764618706504,604,691,0
1764618706520,607,695,0
1764618706528,608,698,0
1764618706537,610,700,0
1764618706544,612,703,0
1764618706551,616,710,0
1764618706559,618,714,0
1764618706567,623,719,0
1764618706576,625,723,0
1764618706583,629,727,0
1764618706592,633,732,0
1764618706599,635,735,0
1764618706607,638,737,0
1764618706615,640,739,0
1764618706623,643,742,0
1764618706634,645,745,0
1764618706641,648,747,0
1764618706651,653,751,0
1764618706655,658,756,0
1764618706667,659,757,0
1764618706670,666,762,0
1764618706683,672,766,0
1764618706687,678,771,0
1764618706697,687,777,0
1764618706702,696,782,0
1764618706713,705,786,1
1764618706718,714,789,1
1764618706727,722,794,1
1764618706736,731,799,1
1764618706744,738,801,1
1764618706751,747,805,1
1764618706759,755,806,1
1764618706768,764,810,1
1764618706776,776,813,1
1764618706785,787,815,1
1764618706792,797,817,1
1764618706801,807,819,1
1764618706808,816,820,1
1764618706816,828,824,1
1764618706824,835,826,1
1764618706832,845,826,1
1764618706840,852,831,1
1764618706850,859,831,1
1764618706856,866,832,1
1764618706867,875,833,1
1764618706870,883,833,1
1764618706881,892,834,1
1764618706887,900,836,1
1764618706897,909,836,1
1764618706902,919,836,1
1764618706912,931,836,1
1764618706918,939,837,1
1764618706928,951,837,1
1764618706934,959,837,1
1764618706944,969,837,1
1764618706952,978,837,1
1764618706960,984,837,1
1764618706968,993,837,1
1764618706977,1001,837,1
1764618706984,1010,837,1
1764618706992,1018,837,1
1764618707000,1025,837,1
1764618707008,1033,837,1
1764618707016,1040,837,1
1764618707026,1045,837,1
1764618707032,1052,837,1
1764618707040,1062,837,1
1764618707050,1069,837,1
1764618707055,1077,837,1
1764618707065,1087,836,1
1764618707072,1094,835,1
1764618707078,1105,834,1
1764618707087,1112,833,1
1764618707097,1119,829,1
1764618707101,1128,828,1
1764618707113,1133,827,1
1764618707118,1140,824,1
1764618707127,1146,822,1
1764618707138,1149,821,0
1764618707145,1155,817,1
1764618707150,1161,813,1
1764618707160,1168,811,0
